objectid,name,address,lng,lat,type_,subtype_,source,verified,exisitng,contact,website,comment_,city,state,zip
857,Palmdale High School,2137 East Ave R,-118.09092046000,34.57273531000,School Garden,High,Site Survey,Verified,null,,,,Palmdale,CA,93550
858,Monterey Highlands Elementary School,400 Casuda Canyon Drive,-118.15420860000,34.05903972000,School Garden,Elementary,AHA,Verified,null,,,,Monterey Park,CA,91754
859,Hooper Avenue Elementary,1225 E 52ND ST,-118.25319964000,33.99597755000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90011
860,Chile Lily Garden,254 W. Palm St.,-118.15151847000,34.19823380000,Farm,,Certified Producers List,Verified,null,,,,Altadena,CA,91001
861,Baldwin Park Wic,3601 Puente Avenue,-117.95393000000,34.07784768000,Community Garden,,Community Garden Database,Verified,null,,,,Baldwin Park,CA,91706
862,Agua Dulce Nursery,33650 Sierra Vallejo Road,-118.35302646000,34.51194177000,Nursery,,Nursery Database,Verified,null,,,,Canyon Country,CA,91390
863,Quincy Jones Elementary,900 E 33RD ST,-118.26074575000,34.01459665000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90011
864,Mount Olive,19 W. Palm Dr.,-118.03197920000,34.11183843000,Farm,,Certified Producers List,Verified,null,,,,Arcadia,CA,91007
865,Manual Arts High School,4131 S. Vermont Avenue,-118.29158255000,34.00877030000,School Garden,Elementary,AHA - Randy Ryan,Verified,null,,,,Los Angeles,CA,90037
866,Leo Politi Elementary,2481 W 11TH ST,-118.28689017000,34.05081761000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90006
867,Maria's Garden,1950 E. 110th St.,-118.23780894000,33.93509309000,Farm,,Certified Producers List,Verified,null,,,,Los Angeles,CA,90059
868,Hollenbeck Middle School,2510 E. 6th Street,-118.21199033000,34.03668451000,School Garden,High School,AHA - Randy Ryan,Verified,null,Randy┬áRomero,,,Los Angeles,CA,90023
869,Arlington Heights Elementary,1717 SEVENTH AVE,-118.32488263000,34.04135009000,School Garden,Elementary,Site Survey,Verified,null,,,,Los Angeles,CA,90019
870,,12507-12999 Little Tujunga Canyon Rd,-118.35893681000,34.29381829000,Farm,,Certified Producers List,Verified,null,,,,Sylmar,CA,91342
871,Whisper Farms,1522 Tapeka St.,-118.11945553000,34.17472683000,Farm,,Certified Producers List,Verified,null,,,,Pasadena,CA,91104
872,Bell Gardens Community Garden,8000 Park Lane,-118.15204747000,33.95910062000,Community Garden,,Community Garden Database,Verified,null,Ray Corona 562-806-7650 rcorona@bellgardens.org,,,Bell Gardens,CA,90201
873,Kilcoyne Lilac Farm,3511 W. Soledand Canyon Rd.,-118.17867700000,34.49290195000,Farm,,Certified Producers List,Verified,null,,,,Acton,CA,93510
874,,557 Reposado Dr.,-117.95493481000,33.96486515000,Farm,,Certified Producers List,Verified,null,,,,La Habra,CA,90631
875,Northrup Elementary School,409 S Atlantic Blvd,-118.13461601000,34.08565559000,School Garden,Elementary,AHA,Verified,null,,,,Alhambra,CA,91801
876,Fremont Elementary School,2001 South Elm Street,-118.15038522000,34.07085070000,School Garden,Elementary,AHA,Verified,null,,,,Alhambra,CA,91803
877,Jazzy Sprouts,10020 Debra Ave,-118.49034690000,34.25262514000,Farm,,Certified Producers List,Verified,null,,,,North Hills,CA,91343
878,,329 Elm Ave.,-118.30696709000,34.16484393000,Farm,,Certified Producers List,Verified,null,,,,Burbank,CA,91506
879,Alvarado Elementary School,1900 East 21st Street,-118.16861478000,33.79527668000,School Garden,Elementary,AHA,Verified,null,,,,Signal Hill,CA,90755
880,Network For A Healthy California,6651-C Balboa Blvd.,-118.50115018000,34.19150206000,Community Garden,,2015 Master Gardeners List,Verified,null,,,,Van Nuys,CA,91406
881,Venice Community Housing - Youth Build,720 Rose Avenue,-118.46885704000,34.00079581000,Community Garden,,2015 Master Gardeners List,Verified,null,,,,Venice,CA,90291
882,Boys And Girls Club Of Long Beach- Westside Center,1835 W Willard St,-118.21727228000,33.79441053000,Community Garden,,AHA - Randy Ryan,Verified,null,,,,Long Beach,CA,90810
883,1St And Elm Community Garden,417 E. 1st Street,-118.18716009000,33.76816843000,Community Garden,,Community Garden Database,Verified,null,,,,Long Beach,CA,90802
884,Fifth Street Garden,1001 E. 3rd St.,-118.17998512000,33.77066402000,Community Garden,,Community Garden Database,Verified,null,,,,Long Beach,CA,90803
885,Challengers Boys & Girls Club,┬á5029 S. Vermont Avenue,-118.29156274000,33.99732023000,School Garden,,AHA - Randy Ryan,Verified,null,,,,Los Angeles,CA,90037
886,Harvard Farms,3820 S. Harvard Blvd.,-118.30666672000,34.01679025000,Farm,,Certified Producers List,Verified,null,,,,Los Angeles,CA,90062
887,Markham Middle School,1650 E. 104th Street,-118.24496873000,33.94143353000,School Garden,Middle School,AHA - Randy Ryan,Verified,null,,,,Los Angeles,CA,90002
888,Lee Elementary School,1620 Temple Avenue,-118.15890564000,33.78737454000,School Garden,Elementary,AHA,Verified,null,,,,Long Beach,CA,90804
889,99Th Street Elementary,9900 Wadsworth Street,-118.25863804000,33.94601906000,School Garden,Elementary,AHA - Randy Ryan,Verified,null,,,,Los Angeles,CA,90002
890,"Swevedoski, Farms",6100 Block of Florence Ave,-118.16686375000,33.96958940000,Farm,,Certified Producers List,Verified,null,,,,Bell Gardens,CA,90201
891,Figueroa St. Elementary,510 W 111th Street,-118.28372928000,33.93472362000,School Garden,Elementary,AHA - Randy Ryan,Verified,null,,,,Los Angeles,CA,90044
892,Earthworks Farm Community Garden,1210 Lerma Rd. S,-118.04202819000,34.08130233000,Farm,,Certified Producers List,Verified,null,,,,El Monte,CA,91731
893,Macy Elementary,2301 W. Russell Street,-117.97418710000,33.94403656000,School Garden,Elementary,Site Survey,Rejected,null,,,,La Habra,CA,90631
894,Avalon Gardens Public Housing Community Garden,701 E. 88th Pl.,-118.26290959000,33.95649788000,Community Garden,,EnrichLA,Verified,null,,,,Los Angeles,CA,90002
895,West Adams High School,1500 W. Washington Blvd.,-118.28971889000,34.03998294000,School Garden,High School,AHA - Randy Ryan,Verified,null,,,,Los Angeles,CA,90007
896,Colombo Lilac Ranch,30300 Arrastre Canyon Road,-118.19898681000,34.44418184000,Nursery,,Nursery Database,Verified,null,,,,Acton,CA,93510
897,Epworth Community Garden,1419 W. 65th Street,-118.30074157000,33.98062804000,Community Garden,,Community Garden Database,Verified,null,Ishimine Caldwell 213-743-6193 icaldwell@coalitionrcd.org,,,Los Angeles,CA,90044
898,Colombo Lilac Ranch,3635 Sierra Highway,-118.19518236000,34.49334822000,Nursery,,Nursery Database,Verified,null,,,,Acton,CA,93510
899,Erika J. Glazer Community Garden,2632 Raymond Avenue,-118.29801622000,34.03170075000,Community Garden,,Community Garden Database,Verified,null,Julie Burleigh (MG) 323-633-4118 jburleigh13@mac.com,,,Los Angeles,CA,90007
900,Aroma Orchids Of Rowland Heights,2043 Desire Avenue,-117.89430910000,33.98155890000,Nursery,,Nursery Database,Verified,null,,,,Rowland Heights,CA,91748
901,The Tropics,7056 Santa Monica Boulevard,-118.34312886000,34.09068307000,Nursery,,Nursery Database,Verified,null,,,,Los Angeles,CA,90038
902,CJ's Organic Farm,10050 East Ave S-8,-117.94966899000,34.55011256000,Farm,,Certified Producers List,Verified,null,,,,Littlerock,CA,93543
903,St. Anthony Parish School,855 East 5th Street,-118.18102595000,33.77297737000,School Garden,Elementary,AHA,Verified,null,,,,Long Beach,CA,90802
904,Plants & Fruit Trees by Ramos,8406 Pico Vista,-118.09024677000,33.95707451000,Farm,,Certified Producers List,Verified,null,,,,Pico Rivera,CA,90660
905,Santee Education Complex,1921 South Maple Avenue,-118.26162764000,34.02940683000,School Garden,Middle School,AHA - Randy Ryan,Verified,null,,,,┬áLos Angeles,CA,90011
906,Wilmington Park Elementary School,1140 Mahar Avenue,-118.24648624000,33.78665358000,School Garden,Elementary,AHA,Verified,null,,,,Los Angeles,CA,90744
907,Paula's Ranch,1847 El Tarvesia Dr.,-117.96095239000,33.95840350000,Farm,,Certified Producers List,Verified,null,,,,La Habra Heights,CA,90631
908,Colin Powell Academy,150 W. Victoria St,-118.20364354000,33.86482026000,School Garden,K-8,AHA,Verified,null,,,,Long Beach,CA,90805
909,Bethune Middle School,155 West 69th Street,-118.27605899000,33.97738750000,School Garden,Middle School,AHA - Randy Ryan,Verified,null,,,,Los Angeles,CA,90003
910,Elysian Valley Community Garden,1816 Blake Avenue,-118.24296637000,34.09722514000,Community Garden,,Community Garden Database,Verified,null,Cyndi Hubach 323-660-9633 elysianvalleygarden@gmail.com,,,Los Angeles,CA,90039
911,96Th Street Elementary,1471 E. 96th Street,-118.24860865000,33.94907817000,School Garden,Elementary,AHA - Randy Ryan,Verified,null,,,,┬áLos Angeles,CA,90002
912,Empowerment Community Garden,Across from 10500 S. Yukon Avenue,-118.33516473000,33.93986270000,Community Garden,,Community Garden Database,Verified,null,323-952-3466 info@sjli-cp.org,,,Inglewood,CA,90303
913,Coiner Nursery,3000 B Street,-117.77136676000,34.10883443000,Nursery,,Nursery Database,Verified,null,,,,La Verne,CA,91750
914,Enrique Noguera Educational Garden,6614 Fountain Avenue,-118.33371449000,34.09435535000,Community Garden,,Community Garden Database,Verified,null,"Renee Voelker 323-465-1320, Ext. 745 ms.renee@hollywoodschoolhouse.org",,,Los Angeles,CA,90038
915,The Accelerated Schools-Aces 2,1010 E. 34th Street,-118.25778211000,34.01275276000,School Garden,Elementary,AHA - Randy Ryan,Verified,null,,,,Los Angeles,CA,90011
916,,1553 W. 170th Street #A,-118.30405945000,33.87653852000,Farm,,Certified Producers List,Verified,null,,,,Gardena,CA,90247
917,Longfellow Elementary School,3800 Olive Ave,-118.18267334000,33.82697369000,School Garden,Elementary,AHA,Verified,null,,,,Long Beach,CA,90897
918,┬áMuir Middle School,5929 S. Vermont Avenue,-118.29151262000,33.98652052000,School Garden,Middle School,AHA - Randy Ryan,Verified,null,,,,Los Angeles,CA,90044
919,Shalom Institute,34342 Mulholland Hwy,-118.89851680000,34.08726344000,Farm,,Certified Producers List,Verified,null,,,,Malibu,CA,90265
920,Arcadia High School,180 Campus Drive,-118.03633942000,34.13072336000,School Garden,High,Site Survey,Verified,null,,,,Arcadia,CA,91007
921,,725 S. 6th St.,-118.12941205000,34.08456059000,Farm,,Certified Producers List,Verified,null,,,,Alhambra,CA,91801
922,The Seeds of Xanxadu,19301 Platt River Dr.,-117.88201286000,34.03370777000,Farm,,Certified Producers List,Verified,null,,,,Walnut,CA,91789
923,Vincent Children'S Center,1024 W Workman Ave,-117.92750895000,34.07544273000,School Garden,Preschool/Headstart,Site Survey,Verified,null,,,,West Covina,CA,91790
924,Los Angeles River At Sonia Sotomayor Learning Academies,2050 San Fernando Rd.,-118.23681460000,34.10177168000,Farm,,Site Survey,Verified,null,,,,Los Angeles 90065,CA,90065
925,Moonwater Farm,544 W Raymond,-118.23308567000,33.88713637000,Farm,,Site Survey,Verified,null,,,,Compton,CA,90220
926,Violet Perfection by Gini,1420 Oxford Ave,-117.72371072000,34.11021370000,Farm,,Certified Producers List,Verified,null,,,,Claremont,CA,91711
927,Party Works- Monrovia Street Fair,9712 Alpaca St.,-118.05759928000,34.04888210000,Farm,,Certified Producers List,Verified,null,,,,El Monte,CA,91733
928,Mt. San Antonio College/Matthew Pawlak,1100 Grand Ave,-117.84770218000,34.04315454000,Farm,,Certified Producers List,Verified,null,,,,Walnut,CA,91789
929,Cubberley K-8 School,3200 Monogram St,-118.10269441000,33.81521144000,School Garden,K-8,AHA,Verified,null,,,,Long Beach,CA,90808
930,Maggie's  Farm,6500 Cheesebro Rd.,-118.73774492000,34.16510854000,Farm,,Certified Producers List,Verified,null,,,,Agoura Hills,CA,91301
931,Garfield Elementary School,2240 Baltic Avenue,-118.21326594000,33.79787951000,School Garden,Elementary,AHA,Verified,null,,,,Long Beach,CA,90810
932,Mckinley Elementary School,6822 N. Paramount Blvd,-118.15992415000,33.87872893000,School Garden,Elementary,AHA,Verified,null,,,,Long Beach,CA,90805
933,Tenerelli Farms,2470 Vista Del Monte,-118.16793397000,34.48356137000,Farm,,Certified Producers List,Verified,null,,,,Acton,CA,93510
934,Balanos Family Sprouts,1311 W. 35th Pl.,-118.29786937000,34.02373791000,Farm,,Certified Producers List,Verified,null,,,,Los Angeles,CA,90007
935,,1350 S. Halinor Ave,-117.96269951000,34.06783887000,Farm,,Certified Producers List,Verified,null,,,,West Covina,CA,91790
936,Bonsai By Nate,2124 Madison Ave,-118.13696112000,34.18203656000,Farm,,Certified Producers List,Verified,null,,,,Altadena,CA,91001
937,Madre Naturaleza,4704 Bell Place,-118.18267167000,33.97478373000,Farm,,Certified Producers List,Verified,null,,,,Bell,CA,90201
938,Reedley St. Farm Crops,13531 Reedley St.,-118.44560849000,34.22701551000,Farm,,Certified Producers List,Verified,null,,,,Panorama City,CA,91402
939,C-Star Nursery,17654 S. Normandie Ave,-118.29899333000,33.87103314000,Farm,,Certified Producers List,Verified,null,,,,Gardena,CA,90248
940,Graystone Mansion Demonstration Garden,501 Doheny Rd.,-118.40069274000,34.09078098000,Farm,,Certified Producers List,Verified,null,,,,Beverly Hills,CA,90210
941,Aunt Willis Apiary,2200 Ardsheal Dr.,-117.96143725000,33.96292572000,Farm,,Certified Producers List,Verified,null,,,,La Habra Heights,CA,90631
942,Sproutime,8922 Norris Ave.,-118.45758746000,34.26542055000,Farm,,Certified Producers List,Verified,null,,,,Simi Valley,CA,91345
943,Tran Nurseries,3612 Marybeth Ave,-118.06117666000,34.07495321000,Farm,,Certified Producers List,Verified,null,,,,Rosemead,CA,91770
944,Get Planted,10297 Cheviot Dr.,-118.40813046000,34.03729585000,Farm,,Certified Producers List,Verified,null,,,,Los Angeles,CA,90064
945,Backyard Grown Farms,31094 San Martinez Rd.,-118.67784417000,34.44924376000,Farm,,Certified Producers List,Verified,null,,,,Val Verde,CA,91384
946,Family Farmers Market,732 Ridgeside Dr.,-117.99583176000,34.16628572000,Farm,,Certified Producers List,Verified,null,,,,Monrovia,CA,91016
947,Lehmann Farm,3253 E Ave H-4,-118.07261127000,34.71548008000,Farm,,Certified Producers List,Verified,null,,,,Lancaster,CA,93335
948,Salazar Ranch,7812 Pearblossom Hwy,-117.98977921000,34.52105264000,Farm,,Certified Producers List,Verified,null,,,,Little Rock,CA,93543
949,,397 E. Las Flores Dr.,-118.13726066000,34.19694706000,Farm,,Certified Producers List,Verified,null,,,,Altadena,CA,91001
950,Bee Canyon Ranch,7815 Chatfield Ave,-118.06057991000,33.97222075000,Farm,,Certified Producers List,Verified,null,,,,Whittier,CA,90606
951,Living Lettuce Farms,19161 Keswick St.,-118.55053311000,34.21019916000,Farm,,Certified Producers List,Verified,null,,,,Reseda,CA,91337
952,Weiss Farms,16835 S. Budlong Ave,-118.29508261000,33.87782991000,Farm,,Certified Producers List,Verified,null,,,,Gardena,CA,90247
953,Harry'S Honey/Lsg Honey,21123 Chase St,-118.59365979000,34.22458854000,Farm,,Certified Producers List,Verified,null,,,,Canoga Park,CA,91304
954,Eliot Middle School,2184 N. Lake Ave,-118.13158739000,34.18341530000,Farm,,Certified Producers List,Verified,null,,,,Altadena,CA,91801
955,Marcel's,5133 Kildee St.,-118.13316426000,33.81670599000,Farm,,Certified Producers List,Verified,null,,,,Long Beach,CA,90808
956,Manna Ges Farm,36126 82nd St.,-117.98369893000,34.53784951000,Farm,,Certified Producers List,Verified,null,,,,East Little Rock,CA,93543
957,Garibaldo Nursery,8834 Rose St.,-118.14349582000,33.86953874000,Farm,,Certified Producers List,Verified,null,,,,Bellflower,CA,90706
958,,1438 W. 122nd St.,-118.30163983000,33.92208356000,Farm,,Certified Producers List,Verified,null,,,,Los Angeles,CA,90047
959,Penjing Nursery,11130 Daneswood Dr.,-118.02784510000,34.10570313000,Farm,,Certified Producers List,Verified,null,,,,Arcadia,CA,91006
960,Lin's Orchids,14339 Osborne St.,-118.44515968000,34.23318775000,Farm,,Certified Producers List,Verified,null,,,,Panorama City,CA,91402
961,AJ Nursery,1600 S. Wilmington Ave,-118.23651855000,33.88064574000,Farm,,Certified Producers List,Verified,null,,,,Compton,CA,90220
962,Arlington Garden in Pasadena,295 Arlington Dr.,-118.15673884000,34.12831773000,Farm,,Certified Producers List,Verified,null,,,,Pasadena,CA,91105
963,Silvia Organic Farm,8238 W. Ave E-12,-118.27837954000,34.75098300000,Farm,,Certified Producers List,Verified,null,,,,Lancaster,CA,93536
964,,1114 N. Tonopah Ave.,-117.96253422000,34.04931934000,Farm,,Certified Producers List,Verified,null,,,,La Puente,CA,91744
965,Youngblood Farms,77th & Ave U,-117.99251814000,34.52828319000,Farm,,Certified Producers List,Verified,null,,,,Little Rock,CA,93543
966,First Earth,3601 Stewart Ave.,-118.44046146000,34.00596839000,Farm,,Certified Producers List,Verified,null,,,,Los Angeles,CA,90066
967,The Kendor Farm,17344 Vanowen St.,-118.51143000000,34.19384328000,Farm,,Certified Producers List,Verified,null,,,,Van Nuys,CA,91406
968,The Real Aloe Vera,1866 W. 94th Place,-118.31070991000,33.95048263000,Farm,,Certified Producers List,Verified,null,,,,Los Angeles,CA,90047
969,Tapia Brothers Inc.,5240 Hayvenburst,-118.48881827000,34.14921105000,Farm,,Certified Producers List,Verified,null,,,,Encino,CA,91436
970,,2137 E. Huntington Dr.,-117.95883810000,34.13981068000,Farm,,Certified Producers List,Verified,null,,,,Duarte,CA,91010
971,Glady's Avenue Urban Farm,345 Bay Shore Ave,-118.12534438000,33.76043753000,Farm,,Certified Producers List,Verified,null,,,,Long Beach,CA,90803
972,Green Girl Farms,602 W. 39th St.,-118.28993917000,33.70876768000,Farm,,Certified Producers List,Verified,null,,,,San Pedro,CA,90731
973,"Roots Brothers Growers, LLC",6537 Valjean Ave.,-118.48590277000,34.18969053000,Farm,,Certified Producers List,Verified,null,,,,Van Nuys,CA,91406
974,Fairplex,1101 W. MCKinley Ave.,-117.76671750000,34.08105040000,Farm,,Certified Producers List,Verified,null,,,,Pomona,CA,91768
975,Muir Ranch,1905 N. Lincoln Ave.,-118.15968879000,34.17861040000,Farm,,Certified Producers List,Verified,null,,,,Pasadena,CA,91103
976,Home Grown,6203 Saylin Ln,-118.18268798000,34.12249479000,Farm,,Certified Producers List,Verified,null,,,,Los Angeles,CA,90042
977,Little Farm Fresh,133 N. Santa Anita St.,-118.10549790000,34.10357489000,Farm,,Certified Producers List,Verified,null,,,,San Gabriel,CA,91775
978,Winner Circle Farms,2034 W. Ave. M-4,-118.16683924000,34.64207328000,Farm,,Certified Producers List,Verified,null,,,,Palmdale,CA,93551
979,Canhon Meadow Farms,16274 Vasqueiz Canyon Rd. #2,-118.42160218000,34.45633246000,Farm,,Certified Producers List,Verified,null,,,,Canyon Country,CA,91351
980,Scarborough Farms,PO Box 1267,-119.17852026000,34.19966355000,Farm,,Certified Producers List,Rejected,null,,,,Oxnard,CA,93032
981,,3021 Central Ave.,-118.04690069000,34.06305362000,Farm,,Certified Producers List,Verified,null,,,,El Monte,CA,91733
982,Captian Cactus,1535 Ohio Ave.,-118.16010253000,33.78675149000,Farm,,Certified Producers List,Verified,null,,,,Long Beach,CA,90804
983,Productos Ornelas,6208 Clara St.,-118.15599174000,33.96217279000,Farm,,Certified Producers List,Verified,null,,,,Bell Gardens,CA,90201
984,,1544 Turnbull Canyon Rd.,-117.98045271000,34.00696491000,Farm,,Certified Producers List,Verified,null,,,,Hacienda Heights,CA,91745
985,Energy Bee Farm,6951 S. Sepulveda Blvd,-118.39420196000,33.97638165000,Farm,,Certified Producers List,Verified,null,,,,Los Angeles,CA,90045
986,,1324 Citrus St.,-117.95783929000,33.94968308000,Farm,,Certified Producers List,Verified,null,,,,La Habra,CA,90631
987,"Gonzalez, Federico",1007 Worcester Ave.,-118.14503235000,34.16315979000,Farm,,Certified Producers List,Verified,null,,,,Pasadena,CA,91104
988,Yasutomi Farms,9941 La Docena Lane,-118.08968277000,33.95894101000,Farm,,Certified Producers List,Verified,null,,,,Pico Rivera,CA,90660
989,Av Homestead Lavender,20538 E Ave Q-12,-117.76300974000,34.57620273000,Farm,,Certified Producers List,Verified,null,,,,Palmdale,CA,93591
990,Bill's Bees Inc,12640 N. Little Tujunga Canyon Rd.,-118.35726323000,34.29538217000,Farm,,Certified Producers List,Verified,null,,,,Lakeview Terrace,CA,91342
991,Klausebees,Lane Ranch @90th & Ave N. West,-118.33729366000,34.12376155000,Farm,,Certified Producers List,Verified,null,,,,Los Angeles,CA,90068
992,Newport Acre,P O Box 30118,-118.13633969000,33.76079280000,Farm,,Certified Producers List,Verified,null,,,,Long Beach,CA,90853
993,Spade and Seeds,1038  Montrose Ave. S.,-118.14271788000,34.11503337000,Farm,,Certified Producers List,Verified,null,,,,Pasadena,CA,91030
994,Pelis' Apriaries,9225 Birdvale Dr.,-118.13758584000,33.90988755000,Farm,,Certified Producers List,Verified,null,,,,Downey,CA,90242
995,Robin's Hot Items,1705 W. 59th Place,-118.30701987000,33.98673847000,Farm,,Certified Producers List,Verified,null,,,,Los Angeles,CA,90047
996,T & A Farms,1600 Cliff Dr.,-118.22860016000,34.10046412000,Farm,,Certified Producers List,Verified,null,,,,Los Angeles,CA,90065
997,Kowalke Family Sprouts,8228 Phlox St.,-118.13609281000,33.93915493000,Farm,,Certified Producers List,Verified,null,,,,Downey,CA,90241
998,N. K. Orchids,13533 Terra Bella St.,-118.42762792000,34.25153304000,Farm,,Certified Producers List,Verified,null,,,,Arcadia,CA,91331
999,La Funghi,334 S. Main St. #5012,-118.24681725000,34.04850988000,Farm,,Certified Producers List,Verified,null,,,,Los Angeles,CA,90013
1000,Chen's Choice,1011 Cerise Ave.,-118.33324152000,33.83783377000,Farm,,Certified Producers List,Verified,null,,,,Torrance,CA,90502
1001,Greenshower Natural Inc,2126 Desire Ave,-117.89374849000,33.98023137000,Farm,,Certified Producers List,Verified,null,,,,Rowland Heights,CA,91748
1002,Barcal Groves LLC,1301 East Rd.,-117.93764548000,33.96052825000,Farm,,Certified Producers List,Verified,null,,,,La Habra Heights,CA,90631
1003,Roger Evans,1228 S. Evanwood Ave.,-117.94424000000,34.05849839000,Farm,,Certified Producers List,Verified,null,,,,West Covina,CA,91790
1004,test,test,-118.73317608000,34.29067005000,Farm,,Certified Producers List,Rejected,null,,,,test,test,test
1005,,test,-118.41950473000,33.92285854000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1006,,test,-117.97144208000,34.09127049000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1007,Fruit Industries,3801 W. Temple Ave.,-117.81660180000,34.05030359000,Farm,,Certified Producers List,Verified,null,,,,Pomona,CA,91768
1008,Omma's Garden,test,-118.79911562000,34.02643871000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1009,Ragan Family Trust/Alchemy Orchards,626 S. Sunset Canyon Dr.,-118.29064664000,34.18841545000,Farm,,Certified Producers List,Verified,null,,,,Burbank,CA,91501
1010,M & M Peach,48745 Three Pts Rd.,-118.39352062000,34.66211835000,Farm,,Certified Producers List,Verified,null,,,,Lake Hughes,CA,93532
1011,The Valley Hive,9633 Baden Ave.,-118.61915206000,34.24585113000,Farm,,Certified Producers List,Verified,null,,,,Chatsworth,CA,91311
1012,Herb & Flore,test,-118.10804223000,34.09205139000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1013,AZ-Ranch,test,-118.79965287000,34.11702499000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1014,Orchid Garden,test,-118.35388372000,33.86550785000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1015,Mona Lisa's,test,-117.85664260000,33.99491392000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1016,Sunshine Sprouts,test,-118.18899228000,33.94088456000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1017,Home Grown Gardens,test,-118.45008517000,33.99866990000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1018,Banana People,test,-118.43722598000,34.02634984000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1019,Environmental Arts,test,-118.28417302000,33.89471494000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1020,M and G Gallo Nursery,test,-118.07070470000,34.13394242000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1021,,test,-117.92074777000,34.08150110000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1022,One Gun Ranch,test,-118.65323770000,34.05914759000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1023,Garden School Foundation,test,-118.31328464000,34.03586259000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1024,Holland Ranch,test,-118.17877650000,34.63435054000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1025,Calscape Growers,test,-118.08503906000,34.18028804000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1026,Torres Garden,test,-117.98898899000,34.12599951000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1027,Farm Lot 59,test,-118.18067280000,33.80649877000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1028,House of Plants,test,-118.32241406000,33.82089774000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1029,South Central Coop,test,-118.59279148000,34.76502053000,Farm,,Certified Producers List,Verified,null,,,,test,test,test
1030,Episcopal Church of the Transfiguration,1881 South First Avenue,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Arcadia,CA,91006
1031,St. Martin in the Fields Episcopal Church,7136 Winnetka Avenue,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Canoga Park,CA,91306
1032,St. Timothy's Episcopal Church,312-A South Oleander Avenue,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Compton,CA,90220
1033,St. Mark's Episcopal Church,10354 South Downey Avenue,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Downey,CA,90241
1034,Immanuel Episcopal Church,4366 Santa Anita Avenue,0.00000000000,0.00000000000,Farm,,,Verified,,,,,El Monte,CA,91731
1035,St. Michael the Archangel Episcopal Church,361 Richmond Street,0.00000000000,0.00000000000,Farm,,,Verified,,,,,El Segundo,CA,90245
1036,Episcopal Church of the Holy Communion,1160 West 141st Street,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Gardena,CA,90247
1037,St. Mark's Episcopal Church,1020 N Brand Blvd∩┐╜,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Glendale,CA,91202
1038,St. George's Episcopal Church,4679 West El Segundo Boulevard,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Hawthorne,CA,90251
1039,St. Cross Episcopal Church,1818 Monterey Boulevard,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Hermosa Beach,CA,90254
1040,St. Clement's Episcopal Church,6909 Rugby Avenue,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Huntington Park,CA,90255
1041,St. Luke's of the Mountains Episcopal Church,2563 Foothill Blvd.,0.00000000000,0.00000000000,Farm,,,Verified,,,,,La Crescenta,CA,91214
1042,St. John's Episcopal Church,4745 Wheeler Avenue,0.00000000000,0.00000000000,Farm,,,Verified,,,,,La Verne,CA,91750
1043,St. Luke's Episcopal Church,525 East Seventh Street,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Long Beach,CA,90813
1044,St. Thomas' Episcopal Church,5306 Arbor Road,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Long Beach,CA,90808
1045,St. Philip the Evangelist Episcopal Church,2800 Stanford Ave∩┐╜,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Los Angeles,CA,90011
1046,Episcopal Church of the Epiphany,2808 Altura St∩┐╜,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Los Angeles,CA,90031
1047,Christ the Good Shephard Episcopal Church,3303 W Vernon Ave,0.00000000000,0.00000000000,Farm,,,Verified,,,,,Los Angeles,CA,90008
